Yuichi Morioka,"""Sony"""
Yuichi Morioka,"""Sony"""
Yuichi Morioka,"""Sony"""
Fangming Xu,"""Southwest Jiaotong University"""
Clint Chaplin,"""Samsung"""
Eldad Perahia,"""Intel Corporation"""
Eldad Perahia,"""Intel Corporation"""
Matthew Fischer,"""Broadcom"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Bjorn A Bjerke;Sanjiv Nanda,"""Qualcomm Inc"""
Matthew Fischer;Vinko Erceg;Jason Trachewsky,"""Broadcom"""
Bob O'Hara,"""Cisco Systems"""
Bill Marshall,"""AT&T"""
Matthew Fischer;Vinko Erceg;Jason Trachewsky,"""Broadcom"""
Peter Loc,"""Marvell Semiconductor"""
Peter Loc,"""Marvell), Tomoko Adachi (Toshiba Corporation"""
Matthew Fischer;Vinko Erceg;Jason Trachewsky,"""Broadcom"""
Peter Loc,"""Marvell Semiconductor"""
Assaf Kasher,"""Intel Corporation"""
Victoria Poncini,"""Microsoft"""
Paul Gray,"""AirWave Wireless Inc"""
Solomon Trainin,"""Intel Corporation), Matthew Fischer (Broadcom"""
Matthew Fischer,"""Broadcom"""
Jim Petranovich,"""Conexant"""
Don Schultz,"""Boeing"""
John Ketchum,"""Qualcomm"""
Adrian Stephens,"""Intel"""
Adrian Stephens,"""Intel"""
Tomoya Yamaura,"""Sony"""
Jim Petranovich,"""Conexant"""
Jim Petranovich,"""Conexant"""
Bjorn Bjerke,"""Qualcomm"""
Paul Gray,"""AirWave Wireless"""
Bruce Kraemer,"""Marvell"""
Micha Anholt & Michael Livshitz,"""Metalink"""
Paul Gray,"""AirWave Wireless"""
Jim Petranovich,"""Conexant"""
John Ketchum,"""Qualcomm"""
Michael Montemurro,"""Research In Motion"""
Bill Marshall,"""AT&T"""
Assaf Kasher,"""Intel"""
Adrian Stephens,"""Intel"""
Brian Hart,"""Cisco"""
Nancy Cam-Winget,"""Cisco"""
Assaf Kasher,"""Intel"""
Eldad Perahia,"""Intel"""
Jim Petranovich,"""Conexant"""
Eldad Perahia,"""Intel"""
Bill Marshall,"""AT&T"""
Emily Qi,"""Intel Corp"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Emily Qi,"""Intel Corp"""
Peter Loc,"""Marvell"""
Eldad Perahia,"""Intel"""
Don Schultz,"""Boeing), Eldad Perahia (Intel Corporation"""
Stuart Kerry,"""Philips"""
Eldad Perahia,"""Intel Corporation"""
Necati Canpolat,"""Intel Corporation"""
Emily Qi,"""Intel Corp"""
Dan Harkins,"""Tropos Networks"""
Michael Montemurro,"""RIM"""
Michael Montemurro,"""RIM"""
Assaf Kasher,"""Intel Corporation"""
Michael Montemurro,"""RIM"""
Clint Chaplin,"""Samsung Information Systems America"""
Jesse Walker,"""Intel Corporation"""
George Vlantis;Devis Gatti;Raffaele Riva,"""STMicroelectronics"""
Bruce Kraemer,"""Marvell), Adrian Stephens (Intel Corporation"""
Peter Loc,"""Marvell"""
Matthew Fischer,"""Broadcom"""
Adrian Stephens,"""Intel"""
Solomon Trainin,"""Intel Corporation), Sanjiv Nanda (Qualcomm"""
Andy Molisch,"""Mitsubishi"""
Eldad Perahia,"""Intel"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
Matthew Fischer,"""Broadcom"""
Andy Molisch,"""Mitsubishi"""
Paul Gray,"""AirWave"""
Bill Marshall,"""AT&T"""
Paul Gray,"""AirWave"""
James Woodyatt,"""Apple Computer"""
Assaf Kasher,"""Intel Corporation"""
James Woodyatt,"""Apple Computer"""
Bill Marshall,"""AT&T"""
Douglass Chan;Brian Hart;Andrew Myles,"""Cisco Systems"""
Douglass Chan;Brian Hart;Andrew Myles,"""Cisco Systems"""
Bill Marshall,"""AT&T"""
Bjorne A Bjerke,"""Qualcomm Inc"""
Stuart Kerry,"""Philips"""
Clint Chaplin,"""Samsung Information Systems America"""
Marc Mosko,"""PARC"""
Donald Eastlake 3rd,"""Motorola"""
Jim Petranovich,"""Conexant Systems"""
Paul Gray,"""AirWave"""
Marc Emmelmann,"""Technical University Berlin), Tom Alexander (VeriWave, Inc"""
Mathilde Benveniste,"""Avaya Labs"""
Peter Ecclesine,"""Cisco Systems"""
Stephen Rayment,"""BelAir Networks"""
Pertti Visuri,"""Airgain, Inc"""
Sunghyun Choi,"""Seoul National University"""
Nancy Cam-Winget,"""Cisco Systems"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave Wireless Inc"""
Filip Weytjens,"""TransCore), Randy Roebuck (Sirit Inc"""
Donald Eastlake 3rd,"""Motorola"""
Richard Paine,"""Boeing"""
Stephen McCann,"""Siemens Roke Manor"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Garth Hillman,"""Advanced Micro Devices"""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Adrian Stephens,"""Intel"""
Jim Petranovich,"""Conexant Systems"""
Matthew Fischer,"""Broadcom"""
Jon Rosdahl,"""Samsung"""
Naveen Kakani,"""Nokia Inc"""
John Ketchum,"""Qualcomm"""
Adrian Stephens,"""Intel Corporation"""
Stephen McCann;,"""Siemens Roke Manor"""
Stephen McCann,"""Siemens Roke Manor"""
Stephen McCann,"""Siemens Roke Manor"""
Michael Montemurro,"""RIM"""
Stephen McCann,"""Siemens Roke Manor"""
Stephen McCann,"""Siemens Roke Manor"""
Charles R. Write,"""Azimuth Systems, Inc."""
Peter Loc,"""Marvell"""
Al Petrick,"""WiDeFi"""
Al Petrick,"""WiDeFi"""
Simon Barber,"""Devicescape Software"""
Richard Paine,"""Boeing"""
Donald Eastlake 3rd,"""Motorola"""
Pat R Calhoun,"""Cisco Systems"""
Clint Chaplin,"""Symbol Technologies"""
Stephen McCann;,"""Siemens Roke Manor"""
Lee Armstrong,"""Armstrong Consulting"""
Clint Chaplin,"""Symbol Technologies), William Marshall (AT&T"""
Necati Canpolat,"""Intel Corporation"""
Matthew Gast,"""Trapeze Networks"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
R R Miller,"""AT&T"""
TK Tan,"""NXP Semiconductors"""
Paul Gray,"""AirWave Wireless Inc"""
Charles R. Write,"""Azimuth Systems, Inc."""
Charles R. Write,"""Azimuth Systems, Inc."""
Pat R Calhoun,"""Cisco Systems"""
Pat R Calhoun,"""Cisco Systems"""
Assaf Kasher,"""Intel Corporation"""
Michael Montemurro,"""RIM"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Donald Eastlake 3rd,"""Motorla"""
Stuart Kerry,"""Philips"""
Charles Wright,"""Azimuth Systems, Inc."""
Jim Petranovich,"""Conexant Systems"""
Jesse Walker,"""Intel Corporation"""
Paul Gray,"""AirWave"""
Angelo Centonza,"""Siemens Roke Manor"""
Allan Thomson;Bob O'Hara;Dave Stephenson,"""Cisco Systems"""
Wayne Fisher,"""ARINC"""
Lee Armstrong,"""Armstrong Consulting"""
Jesse Walker,"""Intel Corporation"""
Jesse Walker,"""Intel Corporation"""
Don Schultz,"""The Boeing Company"""
Peter Ecclesine,"""Cisco Systems"""
Victoria Poncini,"""Microsoft"""
Donald Eastlake 3rd,"""Motorola"""
Tim Wakeley,"""Hewlett Packard"""
Tim Wakeley,"""Hewlett Packard"""
Manfred Arndt,"""ProCurve Networking by HP"""
Tom Alexander,"""VeriWave, Inc"""
Allert van Zelst,"""Airgo Networks"""
Allert van Zelst,"""Airgo Networks"""
Stephen McCann,"""Siemens Roke Manor"""
Emily Qi,"""Intel Corp"""
Stephen McCann,"""Siemens Roke Manor"""
Stephen McCann,"""Siemens Roke Manor"""
Necati Canpolat,"""Intel Corporation"""
Necati Canpolat,"""Intel Corporation"""
Emily Qi,"""Intel Corp"""
Clint Chaplin,"""Symbol Technologies), William Marshall (AT&T"""
Dave Stephenson;Bob O'Hara,"""Cisco Systems"""
Emily Qi,"""Intel Corp"""
Donald Eastlake 3rd,"""Motorola"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Meiyuan Zhao,"""Intel Corporation"""
Adrian Stephens,"""Intel"""
Adrian Stephens,"""Intel"""
Adrian Stephens,"""Intel"""
Youiti Kado,"""NICT"""
Youiti Kado,"""NICT"""
Youiti Kado,"""NICT"""
Jim Petranovich,"""Conexant Systems Inc."""
Jim Petranovich,"""Conexant Systems Inc."""
Charles R. Wright,"""Azimuth Systems, Inc."""
Charles R. Wright,"""Azimuth Systems, Inc."""
Charles R. Wright,"""Azimuth Systems, Inc."""
Necati Canpolat,"""Intel Corporation"""
Necati Canpolat,"""Intel Corporation"""
Donghee Shim,"""LG Electronics"""
Donghee Shim,"""LG Electronics"""
Scott Blue,"""Sensible Radio"""
Subbu Ponnuswamy;Dorothy Stanley,"""Aruba Networks"""
Justin McNew,"""TechnoCom"""
Justin McNew,"""TechnoCom"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Dave Stephenson,"""Cisco Systems"""
Peter Loc,"""Marvell"""
Matthew Gast,"""Trapeze Networks"""
Paul Gray,"""AirWave"""
R R Miller,"""AT&T"""
Donald Eastlake 3rd,"""Motorola"""
Clint Chaplin,"""Symbol Technologies"""
Richard Paine,"""Boeing"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Nancy Cam-Winget,"""Cisco Systems"""
Yong Bai;Lan Chen;Lei Du,"""DoCoMo Beijing Labs Inc"""
Yong Bai;Lan Chen;Lei Du,"""DoCoMo Beijing Labs Inc"""
Yong Bai;Lan Chen;Lei Du,"""DoCoMo Beijing Labs Inc"""
Charles R. Write,"""Azimuth Systems, Inc."""
Micha Anholt;Michael Livshitz,"""Metalink"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel Corporation"""
Jim Petranovich,"""Conexant Systems Inc."""
Clint Chaplin,"""Symbol Technologies"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Stephen McCann,"""Siemens Roke Manor"""
Stephen McCann,"""Siemens Roke Manor"""
Necati Canpolat,"""Intel Corporation"""
Necati Canpolat,"""Intel Corporation"""
Joseph Levy,"""Interdigital Communications Corporation"""
Srinivas Kandala,"""Airgo Networks, Inc."""
Eldad Perahia,"""Intel"""
Donald Eastlake 3rd,"""Motorla"""
Jim Petranovich,"""Conexant Systems Inc"""
Jim Petranovich,"""Conexant Systems Inc"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
Ali Raissinia,"""Airgo"""
Ali Raissinia,"""Airgo"""
Ali Raissinia,"""Airgo"""
Ali Raissinia,"""Airgo"""
Joe Kwak,"""InterDigital"""
Sunghyun Choi,"""Seoul National University"""
Assaf Kasher,"""Intel Corporation"""
Charles Wright,"""Azimuth Systems, Inc."""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Peter Loc,"""Marvell"""
Jim Petranovich,"""Conexant Systems"""
Jim Petranovich,"""Conexant Systems"""
Matthew Fischer,"""Broadcom"""
Jon Rosdahl,"""Samsung"""
John Ketchum,"""Qualcomm"""
W. Steven Conner,"""Intel Corp"""
W. Steven Conner,"""Intel Corp"""
Joe Kwak;Marian Rudolf,"""Interdigital"""
Michael Bahr,"""Siemens AG, CT"""
Michael Bahr,"""Siemens AG, CT"""
Emily Qi,"""Intel Corp"""
Alastair Malarky,"""MARK IV IVHS), Wayne Fisher (ARINC"""
Lee Armstrong,"""Armstrong Consulting"""
Assaf Kasher,"""Intel"""
Subbu Ponnuswamy;Dorothy Stanley,"""Aruba Networks"""
Broady Cash,"""ARINC"""
Broady Cash,"""ARINC"""
Justin McNew,"""TechnoCom"""
Alastair Malarky,"""MARK IV IVHS), Wayne Fisher (ARINC"""
Alastair Malarky,"""MARK IV IVHS), Wayne Fisher (ARINC"""
Tomoya Yamaura,"""Sony Corporation"""
Hrishikesh Gossain,"""Motorola"""
Keith Amann;John Bahr,"""SpectraLink"""
David Hunter,"""Panasonic"""
Alex Ashley,"""NDS"""
Alex Ashley,"""NDS"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Brian Hart;Douglas Chan;Luke Qian;Andrew Myles,"""Cisco Systems"""
Guido Hiertz,"""Philips"""
Vic Hayes,"""TUDelft"""
W. Steven Conner,"""Intel Corporation"""
Stephen McCann,"""Siemens Roke Manor"""
Matthew Gast,"""Trapeze Networks"""
Eldad Perahia,"""Intel"""
Bill Marshall,"""AT&T"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Brian Hart;Andrew Myles;Douglas Chan,"""Cisco Systems"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Richard Paine,"""Boeing"""
Jouni Malinen,"""Devicescape Software"""
Andrew Myles,"""Cisco Systems"""
Fanny Mlinarsky,"""octoScope"""
Donald Eastlake 3rd,"""Motorola"""
Guenael Strutt,"""Motorola"""
Denis Kuwahara,"""Boeing"""
Broady Cash,"""ARINC"""
Broady Cash,"""ARINC"""
Bjorne A Bjerke,"""Qualcomm Inc"""
Bill McFarland,"""Atheros Communications"""
Jan Kryus,"""Cisco Systems"""
Jan Kryus,"""Cisco Systems"""
Jan Kryus,"""Cisco Systems"""
Kazuyuki Sakoda,"""Sony"""
Kazuyuki Sakoda,"""Sony"""
Dave Stephenson,"""Cisco Systems"""
Kevin Stanton,"""Intel Corporation"""
Dorothy Stanley,"""Aruba Networks"""
Assaf Kasher,"""Intel"""
Douglass Chan;Luke Qian;Brian Hart,"""Cisco Systems"""
Lily Chen,"""NIST"""
Matthew Gast,"""Trapeze Networks"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
R R Miller,"""AT&T"""
Clint Chaplin,"""Symbol Technologies"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Kazuyuki Sakoda,"""Sony"""
Nancy Cam-Winget,"""Cisco Systems"""
Nancy Cam-Winget,"""Cisco Systems"""
Michelle Gong,"""Cisco Systems"""
Michelle Gong,"""Cisco Systems"""
Michelle Gong,"""Cisco Systems"""
Jason Hunzinger;Bryan Wells,"""Denso International America LA Laboratories"""
Jason Hunzinger;Bryan Wells,"""Denso International America LA Laboratories"""
Pat R Calhoun,"""Cisco Systems"""
Jim Petranovich,"""Conexant Systems Inc."""
John Ketchum,"""Qualcomm), Joonsuk Kim (Broadcom"""
Clint Chaplin,"""Symbol Technologies"""
Bruce Kraemer,"""Marvell"""
Kaberi Banerjee;Stuart Kerry,"""NXP Semiconductors"""
Michael Montemurro,"""RIM"""
Michael Montemurro,"""RIM"""
Michael Montemurro,"""RIM"""
Shravan Suineni,"""Qualcomm"""
Shravan Suineni,"""Qualcomm"""
Joseph Levy,"""Interdigital Communications Corporation"""
Bill Marshall,"""AT&T"""
Bill Marshall,"""AT&T"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
Paul Gray,"""AirWave"""
Paul Gray,"""AirWave"""
Donald Eastlake 3rd,"""Motorla"""
Jim Petranovich,"""Conexant Systems Inc"""
Jim Petranovich,"""Conexant Systems Inc"""
Jim Petranovich,"""Conexant Systems Inc"""
Jari Jokela,"""Nokia"""
Jari Jokela,"""Nokia"""
Assaf Kasher,"""Intel"""
Jeremy Gosteau;Marc de Courville,"""Motorola"""
Paul Gray,"""AirWave"""
Sunghyun Choi,"""Seoul National University"""
Charles Wright,"""Azimuth Systems, Inc."""
Don Schultz,"""Boeing"""
Don Schultz,"""Boeing"""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Jim Petranovich,"""Conexant Systems"""
Jim Petranovich,"""Conexant Systems"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Jon Rosdahl,"""Samsung"""
John Ketchum,"""Qualcomm"""
John Ketchum,"""Qualcomm"""
Wayne Fisher,"""ARINC), Lee Armstrong (Armstrong Consulting"""
Hong Cheng,"""Panasonic"""
Denis Kuwahara,"""Boeing"""
Broady Cash,"""ARINC"""
Peter Ecclesine,"""Cisco Systems"""
Bill McFarland,"""Atheros Communications"""
Vivek Gupta,"""Intel Corporation), Michael Williams (Nokia"""
Jan Kryus,"""Cisco Systems"""
Necati Canpolat,"""Intel Corporation), Dave Stephenson (Cisco Systems"""
Kapil Sood,"""Intel Corporation), Rajneesh Kumar (Cisco Systems"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Avinash Joshi,"""Motorola"""
Avinash Joshi,"""Motorola"""
Mathilde Benveniste,"""Avaya Labs"""
Mathilde Benveniste,"""Avaya Labs"""
Adrian Stephens,"""Intel Corporation"""
Peter Loc,"""Marvell"""
Matthew Fischer,"""Broadcom"""
Patrick Mo,"""Huawei"""
Patrick Mo,"""Huawei"""
Neeraj K. Sharma,"""Intel"""
Jouni Malinen,"""Devicescape Software"""
Jouni Malinen,"""Devicescape Software"""
Alexander Tolpin,"""Intel Corporation"""
Monisha Ghosh;Jun Yang,"""Philips"""
Monisha Ghosh;Jun Yang,"""Philips"""
Clint Chaplin,"""Symbol Technologies"""
Clint Chaplin,"""Symbol Technologies"""
Lily Chen,"""NIST"""
Dee Denteneer,"""Philips), Donald Eastlake 3rd (Motorola"""
Yuli Yang,"""Huawei Technologies"""
Yuli Yang,"""Huawei Technologies"""
Matthew Gast,"""Trapeze Networks"""
Mark Kobayashi;Dalton Victor,"""Broadcom"""
Bill Marshall,"""AT&T"""
Donald Eastlake 3rd,"""Motorola"""
Donald Eastlake 3rd,"""Motorola"""
Bob O'hara,"""Cisco Systems"""
Bob O'hara,"""Cisco Systems"""
James Woodyatt,"""Apple Computer"""
Matthew Gast,"""Trapeze Networks"""
TK Tan,"""NXP Semiconductors"""
Paul Gray,"""AirWave Wireless Inc"""
Naveen Kakani,"""Nokia Inc"""
Jesse Walker,"""Intel Corporation"""
Nancy Cam-Winget,"""Cisco Systems"""
Lee Armstrong,"""Armstrong Consulting"""
Stephen McCann,"""Siemens Roke Manor"""
Charles R. Write,"""Azimuth Systems, Inc."""
Jason Hunzinger;Bryan Wells,"""Denso International America LA Laboratories"""
Jason Hunzinger;Bryan Wells,"""Denso International America LA Laboratories"""
Michael D. Foegelle,"""ETS-Lindgren"""
Pat R Calhoun,"""Cisco Systems"""
Jim Petranovich,"""Conexant Systems Inc."""
Jim Petranovich,"""Conexant Systems Inc."""
Yonggyu Kim,"""Information and Communications University"""
Yonggyu Kim,"""Information and Communications University"""
John Ketchum,"""Qualcomm), Joonsuk Kim (Broadcom"""
Clint Chaplin,"""Symbol Technologies"""
Bruce Kraemer,"""Marvell"""
Kaberi Banerjee;Stuart Kerry,"""NXP Semiconductors"""
Eldad Perahia,"""Intel Corporation"""
Stephen McCann,"""Siemens Roke Manor"""
Thanasis Korakis,"""Polytechnic University"""
Michael Montemurro,"""RIM"""
Necati Canpolat,"""Intel Corporation"""
Guenael Strutt,"""Motorola"""
Tony Braskich,"""Motorola"""
Emily Qi,"""Intel Corp"""
Kevin Stanton;Emily Qi,"""Intel Corporation"""
Assaf Kasher,"""Intel"""
Bill Marshall,"""AT&T"""
Donald Eastlake 3rd,"""Motorla"""
Matthew Gast,"""Trapeze Networks"""
Jim Petranovich,"""Conexant Systems Inc"""
Dave Stephenson;Joseph Salowey,"""Cisco Systems"""
Sanjiv Nanda,"""Qualcomm),Yuichi Morioka (Sony"""
Paul Gray,"""AirWave"""
Pertti Visuri,"""Airgain, Inc"""
Dan Harkins,"""Tropos Networks),  Christian Kuhtz (EarthLink Municipal Networks"""
Amit Bansal,"""Wipro-Newlogic), Shravan Surineni (Qualcomm"""
Sunghyun Choi,"""Seoul National University"""
Sunghyun Choi,"""Seoul National University"""
Dan Harkins,"""Tropos Networks),  Christian Kuhtz (EarthLink Municipal Networks"""
Charles Wright,"""Azimuth Systems, Inc."""
Pertti Visuri,"""Airgain), Uriel Lemberger, Neeraj Sharma, Sasha Tolpin (Intel"""
Don Schultz,"""Boeing"""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Adrian Stephens,"""Intel"""
Jim Petranovich,"""Conexant Systems"""
Jim Petranovich,"""Conexant Systems"""
Jon Rosdahl,"""Samsung"""
Naveen Kakani,"""Nokia Inc"""
John Ketchum,"""Qualcomm"""
John Ketchum,"""Qualcomm"""
John Ketchum,"""Qualcomm"""
Jari Jokela,"""Nokia"""
Jari Jokela,"""Nokia"""
Yuli Yang,"""Huawei Technologies"""
Mark Kobayashi;Dalton Victor,"""Broadcom"""
Bill Marshall,"""AT&T"""
Matthew Gast,"""Trapeze Networks"""
Lee Armstrong,"""Armstrong Consulting"""
Xiaojun Ma;Hang Liu,"""Thomson Inc."""
Clint Chaplin,"""Symbol Technologies"""
Bill Marshall,"""AT&T"""
Bill Marshall,"""AT&T"""
Jim Petranovich,"""Conexant Systems Inc."""
Richard Paine,"""Boeing"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave Wireless Inc"""
Paul Gray,"""AirWave"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Harry Worstell,"""AT&T"""
Harry Worstell,"""AT&T"""
Naveen Kakani,"""Nokia Inc"""
Guido Hiertz,"""Philips"""
Ali Raissinia;Srini Kandala;Richard Van Nee,"""Airgo Networks, Inc."""
Kazuyuki Sakoda,"""Sony"""
Eldad Perahia,"""Intel"""
Jesse Walker,"""Intel Corporation"""
Jesse Walker,"""Intel Corporation"""
Nancy Cam-Winget,"""Cisco Systems"""
Nancy Cam-Winget,"""Cisco Systems"""
Nancy Cam-Winget,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Scott Blue,"""Sensible Radio"""
Scott Blue,"""Sensible Radio"""
Scott Blue,"""Sensible Radio"""
Lee Armstrong,"""Armstrong Consulting"""
3GPP SA3,null
Bill Marshall,"""AT&T"""
Michelle Gong,"""Cisco Systems"""
Michelle Gong,"""Cisco Systems"""
Matthew Fischer;Vinko Erceg;Jason Trachewsky,"""Broadcom"""
Bill McFarland;Kai Shi,"""Atheros Communications"""
Bill McFarland;Kai Shi,"""Atheros Communications"""
Bill McFarland;Kai Shi,"""Atheros Communications"""
Richard Van Nee;VK Jones;Srinivas Kandala,"""Airgo Networks"""
Qi Wang,"""Broadcom"""
Qi Wang,"""Broadcom"""
Assaf Kasher,"""Intel Corporation"""
Jiyoung Huh;Yongho Seok;Jaeyoung Lee;Donghee Shim,"""LG Electronics"""
Jim Petranovich,"""Conexant Systems Inc."""
Adrian Stephens,"""Intel"""
Clint Chaplin,"""Symbol Technologies"""
Clint Chaplin,"""Symbol Technologies"""
Bruce Kraemer,"""Marvell"""
Kaberi Banerjee;Stuart Kerry,"""NXP Semiconductors"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Michael Montemurro,"""RIM), Bill Marshall (AT&T"""
W. Steven Conner,"""Intel Corporation"""
Guenael Strutt,"""Motorola"""
Guenael Strutt,"""Motorola"""
Bill Marshall,"""AT&T"""
Peter Ecclesine,"""Cisco Systems"""
Joseph Levy,"""Interdigital Communications Corporation"""
Bill Marshall,"""AT&T"""
Donald Eastlake 3rd,"""Motorla"""
Dave Stephenson,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Stuart Kerry,"""Philips"""
Paul Gray,"""AirWave Wireless"""
Paul Gray,"""AirWave Wireless"""
Tim Godfrey,"""Freescale"""
Charles Wright,"""Azimuth Systems"""
Charles Wright,"""Azimuth Systems"""
Jim Petranovich,"""Conexant Systems"""
Jim Petranovich,"""Conexant Systems"""
Micha Anholt,"""Metalink"""
Micha Anholt;Michael Livshitz,"""Metalink"""
Tony Braskich,"""Motorola Inc."""
Dan Harkins,"""Tropos Networks"""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Adrian Stephens,"""Intel Corporation"""
Jim Petranovich,"""Conexant Systems"""
Matthew Fischer,"""Broadcom"""
Jon Rosdahl,"""Samsung"""
Naveen Kakani,"""Nokia Inc"""
John Ketchum,"""Qualcomm"""
Adrian Stephens,"""Intel Corporation"""
Tom Kurihara,null
Multirate Support Cids,null
Multirate Support Cids,null
Multirate Support Cids,null
Jim Petranovich,"""Conexant Systems"""
Jim Petranovich,"""Conexant Systems"""
Bill McFarland,"""Atheros Communications"""
Richard van Nee,"""Airgo Networks"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Naveen Kakani,"""Nokia), Adrian Stephens (Intel"""
Naveen Kakani,"""Nokia), Adrian Stephens (Intel"""
Jim Petranovich,"""Conexant Systems Inc."""
Jim Petranovich,"""Conexant Systems Inc."""
Stephen Rayment,"""BelAir Networks"""
John Ketchum,"""Qualcomm), Joonsuk Kim (Broadcom"""
John Ketchum,"""Qualcomm), Joonsuk Kim (Broadcom"""
Adrian Stephens,"""Intel"""
Emily Qi,"""Intel Corp"""
Emily Qi,"""Intel Corp"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
George Vlantis;Devis Gatti;Raffaele Riva,"""STMicroelectronics"""
Bill Marshall,"""AT&T"""
Solomon Trainin,"""Intel"""
Solomon Trainin,"""Intel"""
Solomon Trainin,"""Intel"""
Stuart Kerry,"""Philips"""
Sanjiv Nanda,"""Qualcomm),Yuichi Morioka (Sony"""
Matthew Fischer,"""Broadcom"""
Don Schultz,"""Boeing"""
Don Schultz,"""Boeing"""
Peter Loc,"""Marvell"""
Jim Petranovich,"""Conexant Systems"""
Matthew Fischer,"""Broadcom"""
Jon Rosdahl,"""Samsung"""
Naveen Kakani,"""Nokia Inc"""
John Ketchum,"""Qualcomm"""
John Ketchum,"""Qualcomm Incorporated"""
Pat R Calhoun,"""Cisco Systems"""
Pat R Calhoun,"""Cisco Systems"""
Assaf Kasher,"""Intel Corporation"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Assaf Kasher,"""Intel"""
Tomoya Yamaura,"""Sony Corporation"""
Tomoya Yamaura,"""Sony Corporation"""
Stephanie Rouquette Leveil,"""Motorola Labs"""
Eldad Perahia,"""Intel Corporation"""
Naveen Kakani,"""Nokia), Adrian Stephens (Intel"""
Naveen Kakani,"""Nokia), Adrian Stephens (Intel"""
Ali Raissinia;Srinivas Kandala,"""Airgo Networks, Inc."""
George Vlantis,"""STMicroelectronics"""
